code,name,industry,area,pe,outstanding,totals,timeToMarket
002236,大华股份,电器仪表,浙江,28.52,17.09,28.99,20080520
000567,海德股份,区域地产,海南,2957.2,1.5,1.51,19940525
000001,平安银行,银行,深圳,6.51,146.31,171.7,19910403
002500,山西证券,证券,山西,94.14,24.88,28.29,20101115
300381,溢多利,饲料,广东,134.17,0.91,4.07,20140128
600390,*ST金瑞,小金属,湖南,50.88,4.51,4.51,20010115
603005,晶方科技,半导体,江苏,193.38,1.0,2.27,20140210
600097,开创国际,渔业,上海,0.0,2.03,2.03,19970619
600965,福成股份,农业综合,河北,63.89,3.8,8.19,20040713
600596,新安股份,农药化肥,浙江,0.0,6.79,6.79,20010906
000554,泰山石油,石油贸易,山东,1266.33,3.63,4.81,19931215
600959,江苏有线,影视音像,江苏,42.38,13.96,38.85,20150428
000534,万泽股份,区域地产,广东,86.17,4.91,4.92,19940110
000936,华西股份,化纤,江苏,13.46,7.48,8.86,19990810
600478,科力远,元器件,湖南,0.0,12.75,13.91,20030918
002747,埃斯顿,机械基件,江苏,197.08,0.6,2.76,20150320
000830,鲁西化工,农药化肥,山东,33.36,14.64,14.65,19980807
300184,力源信息,元器件,湖北,143.95,2.83,4.2,20110222
300498,温氏股份,农业综合,广东,10.02,28.38,43.5,20151102
600358,国旅联合,旅游服务,江苏,0.0,4.32,5.05,20000922
002728,特一药业,中成药,广东,65.64,0.57,2.0,20140731
002053,云南能投,食品,云南,41.72,3.72,5.58,20060627
000932,华菱钢铁,普钢,湖南,0.0,30.15,30.16,19990803
600724,宁波富达,区域地产,浙江,14.76,14.45,14.45,19960716
000806,银河生物,生物制药,广西,4224.23,6.98,11.0,19980416
600246,万通地产,区域地产,北京,44.99,12.17,20.54,20000922
002220,天宝股份,食品,辽宁,34.96,3.89,5.47,20080228
600115,东方航空,空运,上海,10.54,84.81,144.68,19971105
300146,汤臣倍健,食品,广东,25.1,8.6,14.56,20101215
600236,桂冠电力,水力发电,广西,12.3,11.29,60.63,20000323
002400,省广股份,广告包装,广东,31.91,10.97,13.41,20100506
002182,云海金属,小金属,江苏,42.24,2.2,3.23,20071113
600886,国投电力,水力发电,北京,10.18,67.86,67.86,19960118
000407,胜利股份,供气供热,山东,231.52,6.66,8.8,19960703
002599,盛通股份,广告包装,北京,209.62,0.91,1.35,20110715
601998,中信银行,银行,北京,7.33,319.05,489.35,20070427
002503,搜于特,服饰,广东,62.43,8.13,15.46,20101117
601001,大同煤业,煤炭开采,山西,34.33,16.74,16.74,20060623
002516,旷达科技,纺织,江苏,31.8,5.44,15.04,20101207
000919,金陵药业,化学制药,江苏,35.25,5.03,5.04,19991118
600299,安迪苏,化学制药,北京,18.64,5.75,26.82,20000420
600367,红星发展,化工原料,贵州,112.99,2.91,2.91,20010320
002690,美亚光电,专用机械,安徽,51.05,3.26,6.76,20120731
002063,远光软件,软件服务,广东,69.83,5.26,6.07,20060823
600804,鹏博士,电信运营,四川,40.11,13.89,14.14,19940103
600093,禾嘉股份,汽车配件,四川,29.08,3.22,11.22,19970626
300159,新研股份,农用机械,新疆,160.55,5.28,14.9,20110107
000985,大庆华科,化工原料,黑龙江,146.41,1.3,1.3,20000726
600125,铁龙物流,铁路,辽宁,39.95,13.06,13.06,19980511
000411,英特集团,医药商业,浙江,62.36,2.07,2.07,19960716
603222,济民制药,化学制药,浙江,152.39,1.13,3.2,20150217
600637,东方明珠,影视音像,上海,24.9,16.02,26.27,19930316
600128,弘业股份,商贸代理,江苏,82.0,2.47,2.47,19970901
002372,伟星新材,其他建材,浙江,21.33,6.8,7.76,20100318
002101,广东鸿图,机械基件,广东,39.02,2.48,2.48,20061229
002673,西部证券,证券,陕西,56.11,27.96,27.96,20120503
002352,鼎泰新材,钢加工,安徽,591.06,1.33,2.33,20100205
601238,广汽集团,汽车整车,广东,21.81,42.37,64.51,20120329
002468,艾迪西,其他建材,浙江,1611.96,3.32,3.32,20100908
600837,海通证券,证券,上海,22.93,80.92,115.02,19940224
600806,*ST昆机,机床制造,云南,0.0,3.9,5.31,19940103
300280,南通锻压,专用机械,江苏,746.44,1.28,1.28,20111229
300004,南风股份,电气设备,广东,297.85,3.83,5.09,20091030
000022,深赤湾Ａ,港口,深圳,19.85,4.65,6.45,19930505
600755,厦门国贸,商贸代理,福建,14.03,16.64,16.64,19961003
002799,环球印务,广告包装,陕西,279.7,0.25,1.0,20160608
600377,宁沪高速,路桥,江苏,13.85,37.98,50.38,20010116
600757,长江传媒,出版业,湖北,20.04,12.13,12.14,19961003
300255,常山药业,生物制药,河北,63.32,5.98,9.35,20110819
002212,南洋股份,电气设备,广东,102.33,3.01,5.1,20080201
000006,深振业Ａ,区域地产,深圳,85.88,13.45,13.5,19920427
002759,天际股份,家用电器,广东,137.18,0.81,2.4,20150528
600423,柳化股份,农药化肥,广西,0.0,3.99,3.99,20030717
002205,国统股份,其他建材,新疆,0.0,1.16,1.16,20080123
002164,宁波东力,电气设备,浙江,731.14,4.14,4.46,20070823
600206,有研新材,半导体,北京,240.71,7.08,8.39,19990319
300234,开尔新材,陶瓷,浙江,193.69,1.41,2.9,20110622
600287,江苏舜天,商贸代理,江苏,91.67,4.37,4.37,20000901
600310,桂东电力,水力发电,广西,69.2,8.28,8.28,20010228
002435,长江润发,机械基件,江苏,474.3,1.84,4.91,20100618
002026,山东威达,机械基件,山东,45.37,3.54,4.2,20040727
600803,新奥股份,农药化肥,河北,48.04,9.86,9.86,19940103
300156,神雾环保,环境保护,北京,42.69,6.55,10.1,20110107
603861,白云电器,电气设备,广东,175.43,0.49,4.09,20160322
603868,飞科电器,家用电器,上海,40.9,0.44,4.36,20160418
600658,电子城,园区开发,北京,62.26,5.8,7.99,19930524
002775,文科园林,建筑施工,深圳,49.06,1.14,2.48,20150629
002520,日发精机,机床制造,浙江,175.8,4.69,5.54,20101210
300267,尔康制药,化学制药,湖南,30.75,11.45,20.6,20110927
600260,凯乐科技,通信设备,湖北,66.94,5.33,6.67,20000706
002428,云南锗业,小金属,云南,0.0,6.42,6.53,20100608
600681,百川能源,供气供热,湖北,38.55,2.49,9.64,19931018
601800,中国交建,建筑施工,北京,16.49,117.47,161.75,20120309
000032,深桑达Ａ,元器件,深圳,85.56,2.79,4.22,19931028
600573,惠泉啤酒,啤酒,福建,4476.93,2.5,2.5,20030226
002089,新 海 宜,通信设备,江苏,126.82,4.9,6.87,20061130
600847,万里股份,电气设备,重庆,0.0,1.53,1.53,19940324
600487,亨通光电,通信设备,江苏,16.34,11.51,12.41,20030822
000869,张 裕Ａ,红黄药酒,山东,24.07,4.53,6.85,20001026
000762,西藏矿业,小金属,西藏,609.14,4.76,5.21,19970708
300334,津膜科技,专用机械,天津,213.65,2.6,2.76,20120705
300224,正海磁材,元器件,山东,71.51,4.85,5.06,20110531
600062,华润双鹤,化学制药,北京,20.68,5.72,7.24,19970522
002111,威海广泰,航空,山东,53.44,2.64,3.82,20070126
002153,石基信息,软件服务,北京,76.8,4.89,10.67,20070813
002800,天顺股份,仓储物流,新疆,189.57,0.19,0.75,20160530
002038,双鹭药业,生物制药,北京,42.47,5.67,6.85,20040909
002117,东港股份,广告包装,山东,55.12,3.64,3.64,20070302
603288,海天味业,食品,广东,31.04,2.72,27.05,20140211
603377,东方时尚,汽车服务,北京,65.87,0.5,4.2,20160205
300424,航新科技,航空,广东,163.79,0.71,1.33,20150422
603986,兆易创新,半导体,北京,92.3,0.25,1.0,20160818
603936,博敏电子,元器件,广东,133.83,0.42,1.67,20151209
603889,新澳股份,纺织,浙江,28.96,1.42,3.25,20141231
603838,四通股份,陶瓷,广东,67.68,0.97,2.67,20150701
603822,嘉澳环保,环境保护,浙江,147.35,0.18,0.73,20160428
603609,禾丰牧业,饲料,辽宁,30.27,4.18,8.31,20140808
603558,健盛集团,纺织,浙江,82.17,0.75,3.71,20150127
603518,维格娜丝,服饰,江苏,50.82,0.56,1.48,20141203
603399,新华龙,小金属,辽宁,0.0,4.99,4.99,20120824
603308,应流股份,专用机械,安徽,138.57,2.4,4.34,20140122
603169,兰石重装,专用机械,甘肃,421.82,3.87,10.25,20141009
603066,音飞储存,专用机械,江苏,77.53,0.46,1.01,20150611
603030,全筑股份,装修装饰,上海,149.15,0.64,1.77,20150320
601991,大唐发电,火力发电,北京,0.0,99.94,133.1,20061220
601988,中国银行,银行,北京,5.65,2107.66,2943.88,20060705
601966,玲珑轮胎,汽车配件,山东,38.78,2.0,12.0,20160706
601880,大连港,港口,辽宁,85.07,77.36,128.95,20101206
601798,蓝科高新,化工机械,甘肃,514.26,3.55,3.55,20110622
601727,上海电气,电气设备,上海,47.95,98.51,134.31,20081205
601328,交通银行,银行,上海,6.21,392.51,742.63,20070515
601258,庞大集团,汽车服务,河北,89.4,64.8,66.75,20110428
601208,东材科技,化工原料,四川,95.76,6.26,6.26,20110520
601188,龙江交通,路桥,黑龙江,20.87,13.16,13.16,20100319
601101,昊华能源,煤炭开采,北京,0.0,12.0,12.0,20100331
601005,重庆钢铁,普钢,重庆,0.0,19.02,44.36,20070228
601003,柳钢股份,普钢,广西,74.17,25.63,25.63,20070227
600998,九州通,医药商业,湖北,57.53,14.42,16.47,20101102
600979,广安爱众,水力发电,四川,33.43,7.18,9.48,20040906
600892,大晟文化,综合类,深圳,128.86,0.63,1.4,19960315
600890,中房股份,区域地产,北京,0.0,5.79,5.79,19960318
600876,洛阳玻璃,玻璃,河南,0.0,2.5,5.27,19951031
600859,王府井,百货,北京,21.61,6.02,7.76,19940506
600855,航天长峰,专用机械,北京,846.16,3.3,3.32,19940425
600848,上海临港,园区开发,上海,109.76,4.0,8.95,19940324
600816,安信信托,多元金融,上海,12.94,11.35,17.7,19940128
600810,神马股份,化纤,河南,45.18,4.42,4.42,19940106
600807,天业股份,区域地产,山东,104.59,6.44,8.85,19940103
600797,浙大网新,软件服务,浙江,77.24,8.22,9.14,19970418
600795,国电电力,火力发电,辽宁,9.71,196.5,196.5,19970318
600789,鲁抗医药,化学制药,山东,210.44,5.82,5.82,19970226
600773,西藏城投,区域地产,西藏,195.71,6.93,7.29,19961108
600768,宁波富邦,铝,浙江,0.0,1.34,1.34,19961111
600764,中电广通,通信设备,北京,321.03,3.3,3.3,19961104
600760,*ST黑豹,汽车整车,山东,0.0,3.45,3.45,19961011
600747,大连控股,多元金融,辽宁,0.0,10.64,14.64,19960916
600734,实达集团,电脑设备,福建,61.36,3.51,5.9,19960808
600733,S前锋,区域地产,四川,0.0,0.76,1.98,19960816
600725,*ST云维,焦炭加工,云南,0.0,6.16,6.16,19960702
600688,上海石化,石油加工,上海,11.98,73.05,108.0,19931108
600687,刚泰控股,黄金,甘肃,55.1,10.79,14.89,19931108
600682,南京新百,百货,江苏,0.0,7.16,8.28,19931018
600679,上海凤凰,文教休闲,上海,274.97,1.82,4.02,19931008
600675,*ST中企,区域地产,上海,23.64,18.67,18.67,19930924
600673,东阳光科,铝,广东,191.04,24.57,24.69,19930917
600663,陆家嘴,园区开发,上海,44.42,24.45,33.62,19930628
600657,信达地产,全国地产,北京,43.87,15.24,15.24,19930524
600642,申能股份,火力发电,上海,11.43,45.52,45.52,19930416
600636,三爱富,化工原料,上海,0.0,4.26,4.47,19930316
600629,华建集团,建筑施工,上海,39.46,3.48,3.59,19930209
600577,精达股份,电气设备,安徽,35.64,14.19,19.55,20020911
600572,康恩贝,中成药,浙江,30.28,20.58,25.11,20040412
600558,大西洋,钢加工,四川,112.65,8.29,8.98,20010227
600552,凯盛科技,玻璃,安徽,83.94,3.59,3.84,20021108
600543,莫高股份,红黄药酒,甘肃,199.47,3.21,3.21,20040324
600539,ST狮头,水泥,山西,0.0,2.3,2.3,20010824
600532,宏达矿业,普钢,山东,0.0,3.96,5.16,20021031
600531,豫光金铅,铅锌,河南,108.17,8.86,8.86,20020730
600525,长园集团,电气设备,深圳,30.31,11.07,13.17,20021202
600509,天富能源,火力发电,新疆,19.96,9.06,9.06,20020228
600502,安徽水利,建筑施工,安徽,38.08,9.04,9.04,20030415
600501,航天晨光,汽车配件,江苏,0.0,4.07,4.21,20010615
600480,凌云股份,汽车配件,河北,27.06,3.62,4.51,20030815
600467,好当家,渔业,山东,126.9,14.61,14.61,20040405
600462,九有股份,元器件,深圳,866.86,5.34,5.34,20030903
600432,*ST吉恩,小金属,吉林,0.0,8.11,16.04,20030905
600426,华鲁恒升,农药化肥,山东,17.13,12.4,12.47,20020620
600380,健康元,化学制药,深圳,33.95,15.61,15.87,20010608
600379,宝光股份,电气设备,陕西,115.0,2.36,2.36,20020116
600373,中文传媒,出版业,江西,23.84,12.64,13.78,20020304
600350,山东高速,路桥,山东,9.8,48.11,48.11,20020318
600346,恒力股份,化纤,辽宁,26.47,6.68,28.26,20010820
600331,宏达股份,铅锌,四川,187.5,10.32,20.32,20011220
600319,*ST亚星,化工原料,山东,0.0,3.16,3.16,20010326
600306,*ST商城,百货,辽宁,0.0,1.77,1.78,20001226
600301,*ST南化,化工原料,广西,0.0,2.35,2.35,20000712
600269,赣粤高速,路桥,江西,9.57,23.35,23.35,20000518
600255,鑫科材料,铜,安徽,0.0,17.7,17.7,20001122
600242,中昌数据,水运,广东,0.0,2.67,4.18,20001207
600233,圆通速递,仓储物流,辽宁,82.46,3.3,28.21,20000608
600228,昌九生化,化工原料,江西,0.0,2.41,2.41,19990119
600225,天津松江,区域地产,天津,0.0,6.23,9.35,20000127
600221,海南航空,空运,海南,12.33,118.12,168.06,19991125
600216,浙江医药,化学制药,浙江,24.92,9.36,9.63,19991021
600212,*ST江泉,综合类,山东,69.2,5.12,5.12,19990817
600209,罗顿发展,综合类,海南,0.0,4.26,4.39,19990325
600202,哈空调,电气设备,黑龙江,0.0,3.83,3.83,19990603
600190,锦州港,港口,辽宁,163.29,13.39,20.02,19990609
600189,吉林森工,林业,吉林,72.37,3.11,3.11,19981007
600173,卧龙地产,全国地产,浙江,76.72,7.25,7.25,19990415
600168,武汉控股,水务,湖北,23.33,7.1,7.1,19980427
600165,新日恒力,钢加工,宁夏,0.0,6.85,6.85,19980529
600158,中体产业,文教休闲,天津,624.08,6.57,8.44,19980327
600152,维科精华,纺织,浙江,0.0,2.93,2.93,19980609
600151,航天机电,半导体,上海,126.25,12.5,14.34,19980605
600145,*ST新亿,陶瓷,新疆,88.67,14.91,14.91,19990923
600133,东湖高新,园区开发,湖北,127.78,5.38,6.34,19980212
600123,兰花科创,煤炭开采,山西,0.0,11.42,11.42,19981217
600100,同方股份,电脑设备,北京,6.19,21.98,29.64,19970627
600086,东方金钰,服饰,湖北,49.79,10.57,13.5,19970606
600071,凤凰光学,元器件,江西,0.0,2.37,2.37,19970528
600069,银鸽投资,造纸,河南,0.0,8.25,12.49,19970430
600035,楚天高速,路桥,湖北,19.33,14.53,14.53,20040310
600033,福建高速,路桥,福建,13.73,27.44,27.44,20010209
600021,上海电力,火力发电,上海,23.01,21.4,21.4,20031029
600010,包钢股份,普钢,内蒙,308.26,157.42,325.61,20010309
300570,太辰光,元器件,深圳,0.0,0.0,0.0,0
300537,广信材料,染料涂料,江苏,120.31,0.25,1.0,20160830
300513,恒泰实达,软件服务,北京,1457.23,0.19,0.76,20160530
300510,金冠电气,电气设备,吉林,170.3,0.44,1.74,20160506
300496,中科创达,软件服务,北京,160.1,0.98,4.03,20151210
300480,光力科技,电器仪表,河南,205.16,0.64,1.85,20150702
300477,合纵科技,电气设备,北京,111.25,1.2,2.8,20150610
300473,德尔股份,汽车配件,辽宁,65.31,0.47,1.0,20150612
300466,赛摩电气,电器仪表,江苏,305.85,0.95,2.97,20150528
300460,惠伦晶体,元器件,广东,232.21,0.69,1.68,20150515
300459,金科娱乐,化工原料,浙江,149.27,3.85,15.81,20150515
300450,先导智能,专用机械,江苏,67.97,1.69,4.08,20150518
300449,汉邦高科,电脑设备,北京,433.71,0.72,1.44,20150422
300441,鲍斯股份,机床制造,浙江,170.92,0.84,3.49,20150423
300427,红相电力,电气设备,福建,326.53,0.88,2.84,20150217
300419,浩丰科技,软件服务,北京,123.24,0.82,1.84,20150122
300410,正业科技,电器仪表,广东,178.35,0.49,1.81,20141231
300398,飞凯材料,染料涂料,上海,108.21,0.36,1.04,20141009
300374,恒通科技,其他建材,北京,289.37,1.1,1.95,20150319
300363,博腾股份,化学制药,重庆,63.02,1.46,4.25,20140129
300353,东土科技,通信设备,北京,126.14,2.0,5.17,20120927
300349,金卡股份,电器仪表,浙江,98.33,1.49,2.06,20120817
300337,银邦股份,铝,江苏,659.71,7.08,8.22,20120718
300323,华灿光电,半导体,湖北,39.95,6.75,8.36,20120601
300318,博晖创新,医疗保健,北京,304.53,3.83,8.21,20120523
300311,任子行,软件服务,广东,101.65,2.01,4.48,20120425
300309,吉艾科技,专用机械,北京,0.0,3.13,4.84,20120410
300276,三丰智能,专用机械,湖北,771.16,2.0,3.74,20111115
300273,和佳股份,医疗保健,广东,51.89,5.59,7.88,20111026
300268,万福生科,农业综合,湖南,0.0,1.34,1.34,20110927
300243,瑞丰高材,化工原料,山东,103.37,1.33,2.06,20110712
300233,金城医药,化学制药,山东,51.44,2.29,2.53,20110622
300223,北京君正,半导体,北京,674.16,0.98,1.66,20110531
300219,鸿利智汇,元器件,广东,39.64,5.32,6.71,20110518
300213,佳讯飞鸿,通信设备,北京,82.33,1.56,2.87,20110505
300200,高盟新材,化工原料,北京,52.75,2.03,2.14,20110407
300179,四方达,矿物制品,河南,193.38,3.25,4.78,20110215
300165,天瑞仪器,电器仪表,江苏,74.03,2.95,4.62,20110125
300164,通源石油,石油开采,陕西,365.81,3.08,4.4,20110113
300150,世纪瑞尔,软件服务,北京,0.0,3.27,5.4,20101222
300143,星河生物,种植业,广东,210.87,1.06,2.82,20101209
300135,宝利国际,化工原料,江苏,130.71,7.12,9.22,20101026
300123,太阳鸟,船舶,湖南,353.79,2.74,3.02,20100928
300120,经纬电材,电气设备,天津,249.43,1.65,2.05,20100917
300100,双林股份,汽车服务,浙江,41.71,2.71,3.98,20100806
300099,尤洛卡,电器仪表,山东,0.0,3.57,6.38,20100806
300098,高新兴,通信设备,广东,63.67,5.46,10.75,20100728
300093,金刚玻璃,玻璃,广东,7788.4,2.15,2.16,20100708
300088,长信科技,元器件,安徽,59.16,10.99,11.49,20100526
300084,海默科技,石油开采,甘肃,1770.86,2.49,3.85,20100520
300080,易成新能,半导体,河南,842.47,5.02,5.03,20100625
300076,GQY视讯,电脑设备,浙江,0.0,3.68,4.24,20100430
300054,鼎龙股份,化工原料,湖北,49.92,3.03,4.88,20100211
300047,天源迪科,软件服务,深圳,221.76,2.62,3.58,20100120
300027,华谊兄弟,影视音像,浙江,41.57,18.91,27.86,20091030
300015,爱尔眼科,医疗保健,湖南,53.29,7.87,10.07,20091030
002798,帝王洁具,家居用品,四川,169.06,0.22,0.86,20160525
002779,中坚科技,农用机械,浙江,116.39,0.33,1.32,20151209
002770,科迪乳业,乳制品,河南,73.48,2.71,5.47,20150630
002745,木林森,半导体,广东,46.04,0.78,5.28,20150217
002735,王子新材,塑料,深圳,161.53,0.23,0.8,20141203
002725,跃岭股份,汽车配件,浙江,73.04,0.53,1.6,20140129
002721,金一文化,服饰,北京,115.57,2.56,6.48,20140127
002712,思美传媒,广告包装,浙江,78.36,0.89,2.86,20140123
002669,康达新材,化工原料,上海,65.25,1.57,2.0,20120416
002659,中泰桥梁,建筑施工,江苏,0.0,3.11,4.99,20120309
002654,万润科技,半导体,深圳,72.24,3.9,8.03,20120217
002646,青青稞酒,白酒,青海,34.93,4.5,4.5,20111222
002640,跨境通,服饰,山西,79.16,7.58,14.29,20111208
002635,安洁科技,电脑设备,江苏,39.75,2.12,3.89,20111125
002629,仁智股份,石油开采,浙江,0.0,3.37,4.12,20111103
002621,三垒股份,专用机械,辽宁,199.57,1.12,2.25,20110929
002608,*ST舜船,船舶,江苏,0.0,3.47,3.75,20110810
002584,西陇科学,化工原料,广东,84.52,2.59,5.85,20110602
002583,海能达,通信设备,深圳,158.22,8.41,17.28,20110527
002578,闽发铝业,铝,福建,403.87,2.74,4.94,20110428
002576,通达动力,电气设备,江苏,742.32,1.19,1.65,20110428
002571,德力股份,玻璃,安徽,0.0,2.53,3.92,20110412
002562,兄弟科技,化工原料,浙江,67.01,2.17,5.41,20110310
002526,山东矿机,工程机械,山东,0.0,3.95,5.34,20101217
002510,天汽模,汽车配件,天津,43.12,6.47,8.23,20101125
002509,天广中茂,专用机械,福建,56.82,6.34,15.58,20101123
002505,大康农业,农业综合,湖南,624.12,15.46,54.85,20101118
002493,荣盛石化,化纤,浙江,23.16,20.38,25.44,20101102
002492,恒基达鑫,仓储物流,广东,102.39,2.35,2.7,20101102
002482,广田集团,装修装饰,深圳,37.71,13.1,15.5,20100929
002478,常宝股份,普钢,江苏,46.26,3.02,4.0,20100921
002477,雏鹰农牧,农业综合,河南,17.64,19.01,31.35,20100915
002462,嘉事堂,医药商业,北京,46.97,2.39,2.51,20100818
002458,益生股份,农业综合,山东,21.73,1.59,3.34,20100810
002440,闰土股份,染料涂料,浙江,21.34,6.16,7.67,20100706
002416,爱施德,电器连锁,深圳,96.33,9.71,10.33,20100528
002415,海康威视,电器仪表,浙江,22.96,47.14,61.03,20100528
002411,必康股份,化学制药,江苏,46.17,2.81,15.32,20100525
002396,星网锐捷,通信设备,福建,45.23,5.3,5.39,20100623
002386,天原集团,化工原料,四川,0.0,6.72,6.72,20100409
002382,蓝帆医疗,医疗保健,山东,33.05,4.81,4.94,20100402
002379,*ST鲁丰,铝,山东,745.89,6.76,9.26,20100331
002377,国创高新,石油加工,湖北,966.24,4.32,4.35,20100323
002338,奥普光电,电器仪表,吉林,105.29,1.19,1.2,20100115
002316,键桥通讯,软件服务,深圳,0.0,3.15,3.93,20091209
002304,洋河股份,白酒,江苏,16.15,12.32,15.07,20091106
002297,博云新材,矿物制品,湖南,0.0,3.65,4.71,20090929
002282,博深工具,轻工机械,河北,252.38,1.88,3.38,20090821
002264,新 华 都,超市连锁,福建,26.31,5.38,6.85,20080731
002259,升达林业,家居用品,四川,592.74,6.08,7.52,20080716
002239,奥特佳,汽车配件,江苏,48.62,5.81,11.18,20080522
002233,塔牌集团,水泥,广东,30.04,7.58,8.95,20080516
002226,江南化工,化工原料,安徽,93.02,7.91,9.11,20080506
002210,飞马国际,仓储物流,深圳,85.74,7.57,9.72,20080130
002206,海 利 得,化纤,浙江,27.27,3.44,4.87,20080123
002199,*ST东晶,元器件,浙江,0.0,1.46,2.43,20071221
002198,嘉应制药,中成药,广东,279.64,4.05,5.08,20071218
002178,延华智能,建筑施工,上海,134.86,5.74,7.27,20071101
002165,红 宝 丽,化工原料,江苏,51.94,5.28,6.02,20070913
002151,北斗星通,通信设备,北京,232.67,2.31,5.06,20070813
002129,中环股份,半导体,天津,46.77,22.96,26.44,20070420
002121,科陆电子,电器仪表,深圳,123.28,6.97,11.92,20070306
002107,沃华医药,中成药,山东,101.77,3.49,3.61,20070124
002100,天康生物,饲料,新疆,21.82,7.09,9.63,20061226
002099,海翔药业,化学制药,浙江,27.22,8.15,16.23,20061226
002098,浔兴股份,服饰,福建,63.55,3.1,3.58,20061222
002075,沙钢股份,特种钢,江苏,203.01,22.07,22.07,20061025
002071,长城影视,影视音像,江苏,48.67,3.21,5.25,20061012
002067,景兴纸业,造纸,浙江,35.28,9.6,10.94,20060915
002059,云南旅游,旅游景点,云南,74.93,5.22,7.31,20060810
002055,得润电子,元器件,深圳,141.17,4.03,4.51,20060725
002034,美 欣 达,纺织,浙江,187.18,0.61,1.08,20040826
002025,航天电器,元器件,贵州,40.64,4.29,4.29,20040726
000987,越秀金控,多元金融,广东,63.2,5.38,22.24,20000718
000982,中银绒业,纺织,宁夏,0.0,12.94,18.05,20000706
000968,*ST煤气,煤炭开采,山西,0.0,5.14,5.14,20000622
000961,中南建设,建筑施工,江苏,52.95,29.1,37.1,20000301
000933,*ST神火,煤炭开采,河南,10.84,18.9,19.01,19990831
000916,华北高速,路桥,北京,15.29,10.9,10.9,19990927
000887,中鼎股份,橡胶,安徽,30.04,11.14,12.33,19981203
000882,华联股份,百货,北京,56.3,18.85,22.26,19980616
000876,新 希 望,饲料,四川,12.17,34.57,41.68,19980311
000862,银星能源,新型电力,宁夏,0.0,3.34,5.42,19980915
000859,国风塑业,塑料,安徽,0.0,7.39,7.39,19981119
000829,天音控股,其他商业,江西,132.17,9.47,9.59,19971202
000803,金宇车城,纺织,四川,0.0,0.98,1.28,19980303
000748,长城信息,电脑设备,湖南,135.1,8.02,8.15,19970704
000729,燕京啤酒,啤酒,北京,26.05,25.09,28.19,19970716
000727,华东科技,元器件,江苏,0.0,24.42,45.3,19970520
000719,大地传媒,出版业,河南,18.55,6.67,10.23,19970331
000711,京蓝科技,软件服务,黑龙江,0.0,1.61,3.26,19970411
000710,天兴仪表,汽车配件,四川,0.0,1.51,1.51,19970422
000697,炼石有色,小金属,陕西,0.0,4.54,5.6,19970325
000693,ST华泽,小金属,四川,0.0,2.58,5.43,19970226
000682,东方电子,电气设备,山东,130.36,9.78,9.78,19970121
000677,恒天海龙,化纤,山东,4172.09,8.64,8.64,19961226
000676,智度股份,互联网,河南,95.15,3.14,9.66,19961224
000670,*ST盈方,元器件,湖北,291.95,6.0,8.17,19961217
000662,天夏智慧,软件服务,广西,116.6,2.88,8.41,19961216
000629,*ST钒钛,普钢,四川,0.0,47.67,85.9,19961115
000622,*ST恒立,汽车配件,湖南,0.0,4.25,4.25,19961107
000611,*ST天首,纺织,内蒙,0.0,3.19,3.22,19961008
000584,友利控股,化纤,江苏,0.0,6.11,6.13,19951128
000576,广东甘化,造纸,广东,0.0,4.34,4.43,19940907
000572,海马汽车,汽车整车,海南,31.58,16.42,16.45,19940808
000571,新大洲Ａ,煤炭开采,海南,85.21,7.36,8.14,19940525
000563,陕国投Ａ,多元金融,陕西,49.47,24.29,30.9,19940110
000560,昆百大Ａ,百货,云南,148.21,4.16,11.7,19940202
000558,莱茵体育,文教休闲,浙江,453.17,7.64,8.59,19940509
000547,航天发展,通信设备,福建,110.92,9.01,14.3,19931130
000538,云南白药,中成药,云南,22.91,10.41,10.41,19931215
000531,穗恒运Ａ,火力发电,广东,13.64,6.85,6.85,19940106
000509,华塑控股,其他建材,四川,0.0,6.26,8.25,19930507
000422,湖北宜化,农药化肥,湖北,295.43,8.98,8.98,19960815
000415,渤海金控,多元金融,新疆,23.13,31.16,61.85,19960716
000100,TCL 集团,家用电器,广东,20.37,90.01,122.14,20040130
000050,深天马Ａ,元器件,深圳,52.36,9.43,14.01,19950315
000045,深纺织Ａ,纺织,深圳,0.0,4.57,5.07,19940815
000042,中洲控股,全国地产,深圳,123.09,4.85,6.65,19940921
000035,中国天楹,环境保护,江苏,54.57,8.12,12.39,19940408
000029,深深房Ａ,区域地产,深圳,35.78,8.92,10.12,19930915
000963,华东医药,化学制药,浙江,22.6,4.34,4.86,20000127
603315,福鞍股份,机械基件,辽宁,104.15,0.78,2.0,20150424
603688,石英股份,矿物制品,江苏,77.77,0.8,2.25,20141031
603766,隆鑫通用,摩托车,重庆,21.71,8.25,8.45,20120810
000723,美锦能源,焦炭加工,山西,88.18,1.95,22.81,19970515
300003,乐普医疗,医疗保健,北京,44.05,13.72,17.44,20091030
002326,永太科技,化工原料,浙江,84.46,5.32,7.99,20091222
300128,锦富新材,元器件,江苏,4376.86,3.13,4.79,20101013
600455,博通股份,软件服务,陕西,0.0,0.5,0.62,20040329
002614,蒙发利,医疗保健,福建,42.97,2.84,5.55,20110909
601555,东吴证券,证券,江苏,26.74,25.91,30.0,20111212
000980,金马股份,汽车配件,安徽,131.01,5.28,5.28,20000616
600563,法拉电子,元器件,福建,25.65,2.25,2.25,20021210
600827,百联股份,超市连锁,上海,23.67,15.43,17.84,19940204
