code,name,industry,area,pe,outstanding,totals,timeToMarket
600330,天通股份,元器件,浙江,62.24,75997.14,83047.14,20010118
600319,*ST亚星,化工原料,山东,0.0,31559.4,31559.4,20010326
600308,华泰股份,造纸,山东,37.17,116756.14,116756.14,20000928
600301,*ST南化,化工原料,广西,0.0,23514.81,23514.81,20000712
600275,武昌鱼,农业综合,湖北,0.0,50883.71,50883.71,20000810
600265,*ST景谷,林业,云南,0.0,12980.0,12980.0,20000825
600256,广汇能源,综合类,新疆,101.4,522142.47,522142.47,20000526
600255,鑫科材料,铜,安徽,0.0,176959.34,176959.34,20001122
600246,万通地产,区域地产,北京,22.76,121680.0,205400.94,20000922
600242,中昌海运,水运,广东,0.0,26730.28,41801.12,20001207
600212,*ST江泉,综合类,山东,62.59,51169.71,51169.71,19990817
600209,罗顿发展,综合类,海南,0.0,42634.5,43901.12,19990325
600208,新湖中宝,全国地产,浙江,64.44,763663.38,859934.38,19990623
600190,锦州港,港口,辽宁,168.0,133898.05,200229.16,19990609
600189,吉林森工,林业,吉林,72.37,31050.0,31050.0,19981007
600145,*ST新亿,陶瓷,新疆,97.2,149110.03,149110.03,19990923
600083,博信股份,建筑施工,广东,987.26,22692.27,23000.0,19970606
600079,人福医药,化学制药,湖北,30.84,105755.45,128604.9,19970606
600071,凤凰光学,元器件,江西,0.0,23747.25,23747.25,19970528
600069,银鸽投资,造纸,河南,0.0,82537.4,124910.29,19970430
600057,象屿股份,仓储物流,福建,42.0,98332.71,117077.93,19970604
600021,上海电力,火力发电,上海,23.01,213973.92,213973.92,20031029
600018,上港集团,港口,上海,20.57,2275518.0,2317367.5,20061026
300537,广信材料,染料涂料,江苏,120.31,2500.0,10000.0,20160830
300536,农尚环境,建筑施工,湖北,115.48,2327.67,9310.73,20160920
300510,金冠电气,电气设备,吉林,202.39,4360.0,17384.19,20160506
300496,中科创达,软件服务,北京,143.24,9771.82,40305.96,20151210
300486,东杰智能,专用机械,山西,0.0,8425.86,14138.08,20150630
300480,光力科技,电器仪表,河南,140.96,6375.66,18481.0,20150702
300477,合纵科技,电气设备,北京,115.59,12036.45,27976.84,20150610
300475,聚隆科技,专用机械,安徽,51.37,6125.0,20000.0,20150610
300466,赛摩电气,电器仪表,江苏,660.8,9540.0,29685.56,20150528
300459,金科娱乐,化工原料,浙江,202.6,38508.35,158126.06,20150515
300456,耐威科技,元器件,北京,453.53,7098.79,18518.71,20150514
300451,创业软件,软件服务,浙江,0.0,11668.88,21100.34,20150514
300447,全信股份,电气设备,江苏,77.73,5490.0,16200.0,20150422
300427,红相电力,电气设备,福建,240.75,8808.17,28374.4,20150217
300414,中光防雷,元器件,四川,95.22,6496.0,16853.0,20150513
300413,快乐购,百货,湖南,213.88,19867.85,40100.0,20150121
300411,金盾股份,专用机械,浙江,125.44,7585.6,16000.0,20141231
300398,飞凯材料,染料涂料,上海,106.49,3599.76,10400.0,20141009
300374,恒通科技,其他建材,北京,289.37,11010.69,19468.0,20150319
300367,东方网力,电脑设备,北京,146.07,38349.32,80579.0,20140129
300353,东土科技,通信设备,北京,126.14,20049.9,51693.82,20120927
300352,北信源,软件服务,北京,285.46,31115.38,51342.96,20120912
300338,开元仪器,电器仪表,湖南,586.7,16835.38,25200.0,20120726
300334,津膜科技,专用机械,天津,431.91,25968.13,27603.76,20120705
300323,华灿光电,半导体,湖北,39.95,67500.0,83568.4,20120601
300311,任子行,软件服务,广东,101.65,20113.57,44833.12,20120425
300300,汉鼎宇佑,软件服务,浙江,279.5,25863.0,45939.37,20120319
300295,三六五网,互联网,江苏,49.67,17408.55,19206.0,20120315
300293,蓝英装备,专用机械,辽宁,504.11,26813.14,27000.0,20120308
300284,苏交科,建筑施工,江苏,52.69,33623.16,55508.92,20120110
300276,三丰智能,专用机械,湖北,771.16,19985.42,37440.0,20111115
300273,和佳股份,医疗保健,广东,77.29,55940.76,78782.35,20111026
300255,常山药业,生物制药,河北,59.4,59805.14,93496.68,20110819
300243,瑞丰高材,化工原料,山东,100.69,13260.95,20615.23,20110712
300223,北京君正,半导体,北京,674.16,9833.0,16640.0,20110531
300219,鸿利智汇,元器件,广东,37.08,53189.42,67097.57,20110518
300200,高盟新材,化工原料,北京,49.14,20331.5,21360.0,20110407
300190,维尔利,环境保护,江苏,73.26,32553.92,40812.08,20110316
300180,华峰超纤,化纤,上海,92.3,29994.17,47500.0,20110222
300179,四方达,矿物制品,河南,193.38,32464.83,47826.55,20110215
300165,天瑞仪器,电器仪表,江苏,74.03,29524.64,46176.0,20110125
300143,星河生物,种植业,广东,210.87,10603.04,28233.71,20101209
300123,太阳鸟,船舶,湖南,420.2,27409.63,30172.53,20100928
300120,经纬电材,电气设备,天津,194.41,16474.77,20454.59,20100917
300111,向日葵,半导体,浙江,50.54,111635.5,111980.0,20100827
300088,长信科技,元器件,安徽,66.51,109934.78,114943.99,20100526
300080,易成新能,半导体,河南,1068.21,50167.05,50280.39,20100625
300076,GQY视讯,电脑设备,浙江,3116.99,36791.73,42400.0,20100430
300066,三川智慧,电器仪表,江西,52.87,93838.46,104003.32,20100326
300063,天龙集团,染料涂料,广东,67.06,12883.26,29057.08,20100326
300050,世纪鼎利,软件服务,广东,62.66,32792.25,49891.44,20100120
300047,天源迪科,软件服务,深圳,1280.27,26184.65,35771.51,20100120
300027,华谊兄弟,影视音像,浙江,41.57,189075.19,278603.63,20091030
002819,东方中科,批发业,北京,0.0,0.0,0.0,0
002779,中坚科技,农用机械,浙江,116.39,3300.0,13200.0,20151209
002772,众兴菌业,种植业,甘肃,51.99,15773.66,37333.07,20150626
002745,木林森,半导体,广东,63.16,7849.97,52832.78,20150217
002735,王子新材,塑料,深圳,111.36,2256.5,8000.0,20141203
002725,跃岭股份,汽车配件,浙江,73.04,5296.0,16000.0,20140129
002721,金一文化,服饰,北京,115.57,25635.49,64803.6,20140127
002695,煌上煌,食品,江西,135.46,45342.1,49995.71,20120905
002692,远程电缆,电气设备,江苏,81.75,44395.44,71814.6,20120808
002691,冀凯股份,专用机械,河北,429.88,19876.59,20000.0,20120731
002656,摩登大道,服饰,广东,0.0,25610.0,40992.17,20120228
002655,共达电声,元器件,山东,300.58,36000.0,36000.0,20120217
002642,荣之联,软件服务,北京,288.58,34380.66,63576.94,20111220
002640,跨境通,服饰,山西,79.16,72544.85,142911.03,20111208
002632,道明光学,化工原料,浙江,138.15,55341.55,59172.1,20111122
002629,仁智油服,石油开采,浙江,0.0,33730.69,41194.8,20111103
002619,巨龙管业,水泥,浙江,125.78,28157.48,80002.1,20110929
002608,*ST舜船,船舶,江苏,0.0,34703.91,37485.0,20110810
002584,西陇科学,化工原料,广东,84.52,25943.76,58521.64,20110602
002578,闽发铝业,铝,福建,428.31,27430.63,49404.66,20110428
002576,通达动力,电气设备,江苏,742.32,11885.37,16510.0,20110428
002574,明牌珠宝,服饰,浙江,100.43,52800.0,52800.0,20110422
002571,德力股份,玻璃,安徽,0.0,25291.63,39195.07,20110412
002564,天沃科技,化工机械,江苏,0.0,52197.1,73971.2,20110310
002558,世纪游轮,旅游服务,重庆,78.97,6439.64,168698.31,20110302
002542,中化岩土,建筑施工,北京,76.57,62224.46,174750.0,20110128
002526,山东矿机,工程机械,山东,0.0,39488.85,53400.0,20101217
002523,天桥起重,工程机械,湖南,83.07,64574.19,84323.85,20101210
002510,天汽模,汽车配件,天津,43.12,64704.3,82304.45,20101125
002509,天广中茂,专用机械,福建,56.82,63445.44,155780.8,20101123
002498,汉缆股份,电气设备,山东,34.75,332497.56,332679.59,20101109
002492,恒基达鑫,仓储物流,广东,59.62,23541.99,27000.0,20101102
002491,通鼎互联,通信设备,江苏,42.4,111626.85,119184.27,20101021
002486,嘉麟杰,服饰,上海,0.0,80665.0,83200.0,20101015
002479,富春环保,火力发电,浙江,45.27,72993.56,79635.0,20100921
002478,常宝股份,普钢,江苏,46.26,30201.26,40010.0,20100921
002462,嘉事堂,医药商业,北京,46.97,23879.15,25052.63,20100818
002440,闰土股份,染料涂料,浙江,21.34,61631.51,76700.0,20100706
002396,星网锐捷,通信设备,福建,137.82,53034.64,53911.12,20100623
002389,南洋科技,元器件,浙江,70.08,52790.85,70992.29,20100413
002377,国创高新,石油加工,湖北,966.24,43194.73,43470.05,20100323
002354,天神娱乐,互联网,辽宁,54.3,11548.91,29208.65,20100209
002316,键桥通讯,软件服务,深圳,0.0,31479.41,39312.0,20091209
002297,博云新材,矿物制品,湖南,0.0,36476.26,47131.5,20090929
002282,博深工具,轻工机械,河北,252.38,18848.8,33813.0,20090821
002239,奥特佳,汽车配件,江苏,47.67,58052.42,109651.2,20080522
002220,天宝股份,食品,辽宁,36.27,38948.12,54748.57,20080228
002212,南洋股份,电气设备,广东,99.7,30109.15,51026.0,20080201
002207,准油股份,石油开采,新疆,0.0,17656.46,23917.74,20080128
002203,海亮股份,铜,浙江,22.42,146770.84,167140.09,20080116
002180,艾派克,电脑设备,广东,74.56,18933.39,99601.15,20071113
002175,东方网络,电器仪表,广西,302.0,51799.6,75377.82,20071012
002165,红 宝 丽,化工原料,江苏,51.94,52759.83,60205.8,20070913
002163,中航三鑫,装修装饰,深圳,0.0,74223.35,80355.0,20070823
002160,常铝股份,铝,江苏,97.78,43471.23,72437.49,20070821
002156,通富微电,半导体,江苏,66.67,97242.5,97263.0,20070816
002142,宁波银行,银行,浙江,7.7,345246.19,389979.41,20070719
002129,中环股份,半导体,天津,46.77,229626.02,264423.66,20070420
002115,三维通信,通信设备,浙江,0.0,34305.32,41625.89,20070215
002094,青岛金王,日用化工,山东,63.15,32184.16,37724.51,20061215
002083,孚日股份,纺织,山东,19.86,85609.43,90800.0,20061124
002076,雪 莱 特,家用电器,广东,113.12,21190.63,36699.48,20061025
002075,沙钢股份,特种钢,江苏,203.01,220677.06,220677.17,20061025
002071,长城影视,影视音像,江苏,48.67,32124.85,52542.98,20061012
002061,*ST江化,化工原料,浙江,72.99,45325.96,55551.66,20060816
002059,云南旅游,旅游景点,云南,74.93,52243.26,73079.25,20060810
002055,得润电子,元器件,深圳,135.1,40273.32,45051.21,20060725
002053,云南能投,化工原料,云南,33.71,37170.21,55832.92,20060627
002034,美 欣 达,纺织,浙江,187.18,6093.72,10804.0,20040826
002025,航天电器,元器件,贵州,40.64,42884.19,42900.0,20040726
000987,越秀金控,多元金融,广东,72.46,53813.82,222383.05,20000718
000975,银泰资源,铅锌,内蒙,74.23,87856.03,108161.6,20000608
000959,首钢股份,普钢,北京,1027.24,120615.02,528938.94,19991216
000935,四川双马,水泥,四川,699.38,62948.76,76344.03,19990824
000916,华北高速,路桥,北京,15.97,108997.39,109000.0,19990927
000912,泸天化,农药化肥,四川,0.0,58500.0,58500.0,19990603
000908,景峰医药,化学制药,湖南,43.34,48027.3,87977.43,19990203
000906,物产中拓,批发业,湖南,42.58,33060.57,39293.26,19990707
000903,云内动力,机械基件,云南,29.35,79060.13,79901.39,19990415
000878,云南铜业,铜,云南,687.54,141639.2,141639.88,19980602
000829,天音控股,其他商业,江西,0.0,94679.65,95881.89,19971202
000826,启迪桑德,环境保护,湖北,33.04,84706.97,85429.75,19980225
000818,方大化工,化工原料,辽宁,517.73,68000.0,68000.0,19971017
000812,陕西金叶,广告包装,陕西,162.98,44634.37,44737.57,19980623
000803,金宇车城,纺织,四川,0.0,9769.25,12773.08,19980303
000759,中百集团,超市连锁,湖北,0.0,68057.9,68102.14,19970519
000719,大地传媒,出版业,河南,18.55,66714.75,102320.38,19970331
000711,京蓝科技,软件服务,黑龙江,0.0,16089.83,16089.83,19970411
000710,天兴仪表,汽车配件,四川,0.0,15120.0,15120.0,19970422
000693,ST华泽,小金属,四川,0.0,25820.75,54349.19,19970226
000682,东方电子,电气设备,山东,130.36,97802.38,97816.32,19970121
000659,珠海中富,广告包装,广东,0.0,128570.25,128570.25,19961203
000633,*ST合金,综合类,辽宁,0.0,38493.12,38510.64,19961112
000622,*ST恒立,汽车配件,湖南,0.0,42522.6,42522.6,19961107
000611,*ST天首,纺织,内蒙,0.0,31906.42,32182.19,19961008
000609,绵石投资,区域地产,北京,25.53,26641.78,29809.55,19961010
000607,华媒控股,广告包装,浙江,144.83,48726.94,101769.84,19960830
000584,友利控股,化纤,江苏,0.0,61128.78,61332.42,19951128
000576,广东甘化,造纸,广东,0.0,43383.87,44286.12,19940907
000563,陕国投Ａ,多元金融,陕西,40.85,242933.45,309049.19,19940110
000560,昆百大Ａ,百货,云南,148.21,31589.38,117023.59,19940202
000558,莱茵体育,文教休闲,浙江,274.62,76446.6,85948.27,19940509
000552,靖远煤电,煤炭开采,甘肃,61.97,155743.88,228697.09,19940106
000547,航天发展,通信设备,福建,120.51,90124.77,142962.89,19931130
000538,云南白药,中成药,云南,25.97,104139.24,104139.96,19931215
000533,万 家 乐,家用电器,广东,89.75,68490.24,69081.6,19940103
000531,穗恒运Ａ,火力发电,广东,16.8,68508.13,68508.28,19940106
000520,长航凤凰,水运,湖北,0.0,101208.34,101208.34,19931025
000511,*ST烯碳,矿物制品,辽宁,0.0,115482.22,115483.2,19930518
000503,海虹控股,医疗保健,海南,0.0,89882.21,89882.21,19921130
000416,民生控股,多元金融,山东,0.0,53161.03,53187.14,19960719
000415,渤海金控,多元金融,新疆,30.28,311558.59,618452.13,19960716
000403,ST生化,生物制药,山西,107.15,18819.21,27257.75,19960628
000100,TCL 集团,家用电器,广东,20.37,900135.69,1221368.13,20040130
000089,深圳机场,机场,深圳,33.79,205076.95,205076.95,19980420
000050,深天马Ａ,元器件,深圳,52.36,94307.6,140109.88,19950315
000045,深纺织Ａ,纺织,深圳,0.0,45702.17,50652.17,19940815
000042,中洲控股,全国地产,深圳,123.09,48451.46,66483.11,19940921
000040,东旭蓝天,全国地产,深圳,99.53,46458.83,133717.31,19940808
000037,*ST南电A,火力发电,深圳,0.0,33889.51,60276.26,19940701
000029,深深房Ａ,区域地产,深圳,35.78,89166.0,101166.0,19930915
000022,深赤湾Ａ,港口,深圳,20.39,46486.6,64476.37,19930505
603701,德宏股份,汽车配件,浙江,76.95,1960.0,7840.0,20160412
300382,斯莱克,专用机械,江苏,72.97,3963.55,12509.0,20140129
002117,东港股份,广告包装,山东,53.46,36367.08,36377.76,20070302
000661,长春高新,生物制药,吉林,38.22,17003.57,17011.23,19961218
000065,北方国际,建筑施工,北京,47.36,40051.07,41155.76,19980605
002229,鸿博股份,广告包装,福建,0.0,21061.14,33316.8,20080508
000712,锦龙股份,多元金融,广东,55.25,82970.0,89600.0,19970415
600547,山东黄金,黄金,山东,66.36,142307.23,185711.88,20030828
600055,万东医疗,医疗保健,北京,123.72,34632.0,38629.73,19970519
600677,航天通信,通信设备,浙江,326.57,39837.69,52179.17,19930928
000151,中成股份,商贸代理,北京,54.8,26654.4,29598.0,20000906
600054,黄山旅游,旅游景点,安徽,28.87,21670.5,74730.0,19970506
002295,精艺股份,铜,广东,347.29,18251.65,25160.0,20090929
002800,天顺股份,仓储物流,新疆,175.36,1868.0,7468.0,20160530
603889,新澳股份,纺织,浙江,25.75,14056.7,32462.0,20141231
002367,康力电梯,运输设备,江苏,24.16,45995.42,79765.27,20100312
300297,蓝盾股份,软件服务,广东,107.93,64615.85,117545.59,20120315
600652,游久游戏,互联网,上海,249.64,64379.35,83270.35,19901219
000835,长城动漫,影视音像,四川,0.0,30289.5,32676.03,19990625
002292,奥飞娱乐,影视音像,广东,62.0,67373.04,130788.96,20090910
300400,劲拓股份,专用机械,深圳,120.18,5871.85,12000.0,20141010
002360,同德化工,化工原料,山西,71.38,24402.96,39151.26,20100303
603968,醋化股份,化工原料,江苏,37.57,13660.0,20448.0,20150518
002480,新筑股份,机械基件,四川,1106.73,62635.57,64536.82,20100921
000002,万 科Ａ,全国地产,深圳,25.53,970810.75,1103915.25,19910129
000703,恒逸石化,化纤,广西,29.82,115358.77,161987.44,19970328
600987,航民股份,纺织,浙江,16.41,63531.0,63531.0,20040809
000893,东凌国际,食品,广东,339.7,40073.44,75690.32,19981224
600146,商赢环球,塑料,宁夏,0.0,20000.0,46997.0,19990707
000651,格力电器,家用电器,广东,10.52,597195.63,601573.06,19961118
300421,力星股份,机械基件,江苏,82.54,4200.0,13055.46,20150217
000685,中山公用,水务,广东,16.84,99745.07,147511.14,19970123
000401,冀东水泥,水泥,河北,0.0,134718.84,134752.3,19960614
300401,花园生物,食品,浙江,184.92,9616.92,18140.0,20141009
002267,陕天然气,供气供热,陕西,20.55,111207.54,111207.54,20080813
600648,外高桥,园区开发,上海,31.27,93479.15,113534.9,19930504
600870,厦华电子,家用电器,福建,2168.71,52319.96,52319.96,19950228
300036,超图软件,软件服务,北京,419.03,30534.16,44957.89,20091225
300148,天舟文化,出版业,湖南,85.75,50582.87,64994.96,20101215
300301,长方集团,半导体,深圳,99.52,40585.08,79036.39,20120321
600984,建设机械,工程机械,陕西,94.26,43334.71,63676.42,20040707
603636,南威软件,软件服务,福建,232.04,4259.58,10000.0,20141230
002665,首航节能,电气设备,北京,128.76,154054.45,197112.98,20120327
002090,金智科技,软件服务,江苏,64.34,19436.66,23171.89,20061208
002334,英威腾,电气设备,深圳,114.93,52937.01,74918.14,20100113
603885,吉祥航空,空运,上海,22.92,21500.0,128358.1,20150527
002089,新 海 宜,通信设备,江苏,136.68,49017.14,68733.47,20061130
600406,国电南瑞,软件服务,江苏,39.1,220575.34,242895.31,20031016
600119,长江投资,仓储物流,上海,50.07,30740.0,30740.0,19980115
000150,宜华健康,医疗保健,广东,7.54,35393.26,44780.48,20000807
600563,法拉电子,元器件,福建,24.77,22500.0,22500.0,20021210
002338,奥普光电,电器仪表,吉林,103.93,11907.94,12000.0,20100115
300083,劲胜精密,元器件,广东,100.07,91054.61,142357.84,20100520
603698,航天工程,专用机械,北京,105.67,8877.05,41230.0,20150128
600555,海航创新,旅游景点,海南,0.0,97350.0,130350.0,20010328
600583,海油工程,石油开采,天津,21.39,442135.47,442135.47,20020205
000799,酒鬼酒,白酒,湖南,90.61,22420.16,32492.9,19970718
002002,鸿达兴业,化工原料,江苏,24.91,206467.92,241691.89,20040625
000613,大东海A,旅游服务,海南,0.0,26564.56,36410.0,19970128
002500,山西证券,证券,山西,90.8,248846.95,282872.5,20101115
600520,*ST中发,机械基件,安徽,0.0,15389.0,15843.0,20020108
000663,永安林业,林业,福建,341.26,17031.85,34098.87,19961206
002187,广百股份,百货,广东,29.89,34242.26,34242.26,20071122
300133,华策影视,影视音像,浙江,43.27,115289.34,174662.55,20101026
300161,华中数控,机床制造,湖北,0.0,15637.24,16174.5,20110113
002515,金字火腿,食品,浙江,429.19,36172.03,61144.57,20101203
603011,合锻智能,机床制造,安徽,110.24,21170.0,44619.87,20141107
300056,三维丝,环境保护,福建,50.27,25081.42,37419.73,20100226
603101,汇嘉时代,百货,新疆,75.21,6000.0,24000.0,20160506
600635,大众公用,供气供热,上海,24.89,246730.45,246730.45,19930304
300502,新易盛,通信设备,四川,90.74,1940.0,7760.0,20160303
002677,浙江美大,家用电器,浙江,48.31,28000.0,64000.0,20120525
600689,上海三毛,纺织,上海,0.0,15220.41,20099.13,19931108
601098,中南传媒,出版业,湖南,19.43,179600.0,179600.0,20101028
002609,捷顺科技,软件服务,深圳,82.35,30090.52,65691.57,20110815
300345,红宇新材,钢加工,湖南,234.78,28054.52,44129.55,20120801
600620,天宸股份,综合类,上海,115.0,68667.71,68667.71,19921117
002166,莱茵生物,中成药,广西,90.76,34899.03,43728.14,20070913
600986,科达股份,互联网,山东,37.67,45237.32,86888.64,20040426
600483,福能股份,火力发电,福建,19.25,28848.36,155182.56,20040531
000902,新洋丰,农药化肥,湖北,16.16,61694.12,131844.92,19990408
000793,华闻传媒,出版业,海南,34.87,182749.75,201736.59,19970729
601188,龙江交通,路桥,黑龙江,21.82,121320.0,131587.84,20100319
600523,贵航股份,汽车配件,贵州,41.15,28860.33,28879.38,20011227
000917,电广传媒,影视音像,湖南,83.85,106209.43,141755.64,19990325
600247,ST成城,商贸代理,吉林,0.0,33644.16,33644.16,20001123
603729,龙韵股份,广告包装,上海,113.61,3610.0,6667.0,20150324
000625,长安汽车,汽车整车,重庆,7.26,338752.28,480264.84,19970610
600059,古越龙山,红黄药酒,浙江,65.39,80852.4,80852.4,19970516
600056,中国医药,医药商业,北京,21.05,101213.6,106848.54,19970515
000048,康达尔,饲料,深圳,463.3,38198.1,39076.87,19941101
002313,日海通讯,通信设备,深圳,0.0,31200.0,31200.0,20091203
002236,大华股份,电器仪表,浙江,30.03,170870.7,289941.13,20080520
000989,九 芝 堂,中成药,湖南,34.55,24622.1,86935.42,20000628
000948,南天信息,软件服务,云南,0.0,24646.84,24660.6,19991014
600701,*ST工新,综合类,黑龙江,259.26,49878.19,91200.5,19960528
000501,鄂武商Ａ,百货,湖北,10.97,50719.92,59183.44,19921120
300024,机器人,专用机械,辽宁,112.14,139442.52,156023.95,20091030
002271,东方雨虹,其他建材,北京,21.86,56079.53,88384.34,20080910
600561,江西长运,公路,江西,35060.52,23706.4,23706.4,20020716
000687,华讯方舟,通信设备,河北,87.47,53143.28,75736.84,19970221
600377,宁沪高速,路桥,江苏,14.66,379798.13,503774.75,20010116
600094,大名城,区域地产,上海,21.21,181283.69,247532.5,19970703
600605,汇通能源,商贸代理,上海,116.44,14734.45,14734.45,19920327
600825,新华传媒,出版业,上海,183.05,104488.78,104488.78,19940204
600634,中技控股,其他建材,上海,186.64,39797.87,57573.21,19930304
000537,广宇发展,区域地产,天津,13.65,51270.33,51271.76,19931210
300305,裕兴股份,塑料,江苏,54.3,15137.26,29079.0,20120329
300369,绿盟科技,软件服务,北京,741.82,12903.88,36407.19,20140129
600757,长江传媒,出版业,湖北,17.56,121349.71,121365.02,19961003
600650,锦江投资,公共交通,上海,55.68,39056.01,55161.01,19930607
002021,中捷资源,纺织机械,浙江,0.0,56775.32,68781.5,20040715
002363,隆基机械,汽车配件,山东,69.64,38556.55,38587.35,20100305
002736,国信证券,证券,深圳,31.64,219505.95,820000.0,20141229
600157,永泰能源,煤炭开采,山西,110.55,459565.47,1242579.5,19980513
603598,引力传媒,影视音像,北京,144.2,9736.0,26668.0,20150527
600803,新奥股份,农药化肥,河北,0.0,98578.5,98578.5,19940103
002767,先锋电子,电器仪表,浙江,144.28,3750.0,15000.0,20150612
000760,斯太尔,汽车配件,湖北,0.0,33159.32,78849.46,19970627
601808,中海油服,石油开采,天津,0.0,296046.81,477159.19,20070928
000708,大冶特钢,特种钢,湖北,19.34,44940.85,44940.85,19970326
002020,京新药业,化学制药,浙江,29.3,46329.07,63917.58,20040715
600486,扬农化工,农药化肥,江苏,23.66,30989.89,30989.89,20020425
000627,天茂集团,保险,湖北,30.7,135358.0,425919.47,19961112
002611,东方精工,轻工机械,广东,116.01,29310.16,64186.64,20110830
601388,怡球资源,铝,江苏,0.0,202540.0,202540.0,20120423
601958,金钼股份,小金属,陕西,0.0,322660.44,322660.44,20080417
600074,保千里,电脑设备,江苏,47.23,89786.13,243788.59,19970623
300005,探路者,服饰,北京,70.39,34871.78,59418.78,20091030
600871,石化油服,石油开采,北京,0.0,281833.34,1414266.13,19950411
600123,兰花科创,煤炭开采,山西,0.0,114240.0,114240.0,19981217
000766,通化金马,中成药,吉林,105.61,44901.62,96649.46,19970430
600006,东风汽车,汽车整车,湖北,34.98,200000.0,200000.0,19990727
002548,金新农,饲料,深圳,35.77,30935.93,38084.28,20110218
600884,杉杉股份,服饰,浙江,41.43,82171.64,112276.5,19960130
002107,沃华医药,中成药,山东,98.03,34890.76,36075.6,20070124
000697,炼石有色,小金属,陕西,0.0,45413.32,55968.0,19970325
603993,洛阳钼业,小金属,河南,63.01,1295373.13,1688719.88,20121009
600338,西藏珠峰,铅锌,西藏,33.33,15833.33,65300.73,20001227
300309,吉艾科技,专用机械,北京,0.0,31338.44,48402.6,20120410
002718,友邦吊顶,家居用品,浙江,61.36,2096.0,8763.19,20140128
300187,永清环保,环境保护,湖南,83.69,59266.16,64760.48,20110308
600485,信威集团,通信设备,北京,18.88,163144.31,292374.28,20030807
600067,冠城大通,全国地产,福建,32.71,148779.45,148779.45,19970508
600052,浙江广厦,区域地产,浙江,10.61,87178.9,87178.9,19970415
600811,东方集团,综合类,黑龙江,22.88,166680.53,285736.63,19940106
000428,华天酒店,酒店餐饮,湖南,0.0,71879.4,101892.6,19960808
600961,株冶集团,铅锌,湖南,239.73,52745.78,52745.78,20040830
002050,三花股份,机械基件,浙江,21.42,151743.84,180147.59,20050607
002505,大康农业,农业综合,湖南,965.12,154608.8,548537.25,20101118
000789,万年青,水泥,江西,32.03,61334.98,61336.44,19970923
300445,康斯特,电器仪表,北京,145.7,4080.0,16563.17,20150424
002673,西部证券,证券,陕西,54.52,279556.97,279556.97,20120503
002380,科远股份,电气设备,江苏,105.3,10470.83,23999.16,20100331
002531,天顺风能,电气设备,江苏,23.98,147335.94,148140.0,20101231
002039,黔源电力,水力发电,贵州,20.39,30537.31,30539.86,20050303
000877,天山股份,水泥,新疆,1049.34,88004.97,88010.13,19990107
002455,百川股份,化工原料,江苏,59.18,29870.09,47412.0,20100803
002409,雅克科技,化工原料,江苏,131.35,16506.0,33264.0,20100525
000887,中鼎股份,橡胶,安徽,30.96,111372.28,123335.15,19981203
002244,滨江集团,区域地产,浙江,15.58,229546.0,311144.38,20080529
000889,茂业通信,通信设备,河北,40.48,44534.08,62182.67,19971218
600856,中天能源,供气供热,吉林,31.82,77103.03,113433.11,19940425
300344,太空板业,其他建材,北京,0.0,13758.09,24124.8,20120801
300313,天山生物,农业综合,新疆,0.0,18211.96,19735.27,20120425
601899,紫金矿业,黄金,福建,36.75,1580380.38,2154074.25,20080425
600075,新疆天业,化工原料,新疆,16.63,43859.19,69465.88,19970617
300433,蓝思科技,元器件,湖南,113.04,20557.5,218160.28,20150318
600271,航天信息,电脑设备,北京,33.36,184681.09,184681.09,20030711
300146,汤臣倍健,食品,广东,25.81,86014.1,145602.19,20101215
000963,华东医药,化学制药,浙江,22.26,43406.0,48605.82,20000127
600136,当代明诚,影视音像,湖北,229.13,24105.49,48718.21,19980303
603997,继峰股份,汽车配件,浙江,34.76,11400.0,42000.0,20150302
300341,麦迪电气,电气设备,福建,68.6,36869.42,51033.12,20120726
002005,德豪润达,家用电器,广东,271.25,116640.0,139640.0,20040625
002188,巴士在线,广告包装,浙江,338.86,15600.0,29958.5,20071122
600072,钢构工程,船舶,上海,0.0,47842.96,47842.96,19970603
600735,新华锦,商贸代理,山东,135.21,37599.23,37599.23,19960726
600795,国电电力,火力发电,辽宁,8.12,1965039.75,1965039.75,19970318
600835,上海机电,运输设备,上海,14.52,80650.42,102273.92,19940224
002205,国统股份,其他建材,新疆,0.0,11615.2,11615.2,20080123
002159,三特索道,旅游景点,湖北,0.0,13388.25,13866.66,20070817
600869,智慧能源,电气设备,青海,47.56,198008.67,221935.28,19950206
600713,南京医药,医药商业,江苏,48.78,69358.07,89742.56,19960701
600642,申能股份,火力发电,上海,11.58,455203.84,455203.84,19930416
601199,江南水务,水务,江苏,25.13,93520.0,93520.0,20110317
600975,新五丰,农业综合,湖南,20.81,46872.01,65267.55,20040609
002402,和而泰,元器件,深圳,74.59,60563.21,83045.5,20100511
000810,创维数字,元器件,四川,37.08,40788.39,99850.32,19980602
002210,飞马国际,仓储物流,深圳,88.06,75673.97,97228.25,20080130
600841,上柴股份,机械基件,上海,135.81,52189.25,86668.97,19940311
000034,神州数码,综合类,深圳,40.31,35795.48,65407.03,19940509
600222,太龙药业,中成药,河南,1686.61,51856.51,57388.62,19991105
000921,海信科龙,家用电器,广东,13.26,90202.39,136272.53,19990713
000616,海航投资,全国地产,辽宁,0.0,143021.13,143023.44,19961108
601258,庞大集团,汽车服务,河北,150.03,648011.31,667506.31,20110428
002049,紫光国芯,元器件,河北,59.5,59646.0,60681.8,20050606
